id,address,postcode,public_body,removal_proposal_sent,public_body_representation_made,bt_initial_decision,bt_initial_decision_date,public_body_review_requested,bt_final_decision,bt_final_decision_date,latitude,longitude,geocoded_postcode,geocoding_status
2952,Seagoe Industrial Area Portadown Craigavon,BT63 5QD,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.443788,-6.424909,BT63 5QD,ok
2953,Corner Of Union St & Bridge Street Lurgan Craigavon,BT66 6AY,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.460018,-6.333499,BT66 6AY,ok
2954,Outside 11 Lane Ends Po Clare Road Tandragee Craigavon,BT62 2EY,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.323196,-6.446982,BT62 2EY,ok
2955,Tandragee Road Markethill Armagh,BT60 1TF,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.296691,-6.512508,BT60 1TF,ok
2956,Outside Church Mullaghbrack Road Markethill Armagh,BT60 1QJ,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.322893,-6.531113,BT60 1QJ,ok
2957,Outside No. 38 Newry Street Markethill Armagh,BT60 1TA,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.296578,-6.519378,BT60 1TA,ok
2958,Armagh Road Portadown Craigavon,BT62 3DJ,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.416171,-6.450046,BT62 3DJ,ok
2959,Outside No. 2 Drumsill Park Armagh,BT61 8EG,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.365766,-6.649437,BT61 8EG,ok
2960,Opposite No. 44 Alexander Avenue Armagh,BT61 7JD,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.358166,-6.652686,BT61 7JD,ok
2961,Opposite No. 44 Callan Bridge Road Armagh,BT60 4BN,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.350735,-6.670463,BT60 4BN,ok
2962,Outside No. 51 Killuney Drive Armagh,BT60 1AY,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.346715,-6.63942,BT60 1AY,ok
2963,Opposite St Malachy Church Irish Street Armagh,BT61 7EP,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.344872,-6.656981,BT61 7EP,ok
2964,Opp. No.1 Corlat Drive Whitecross Armagh,BT60 2SP,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.222488,-6.485141,BT60 2SP,ok
2965,Thornleigh Quarry Road Comber Newtownards,BT23 5NF,Ards and North Down,19/05/2025,No,Remove,21/08/2025,No,Remove,21/08/2025,54.509515,-5.711908,BT23 5NF,ok
2966,Armaghbrague Road Tassagh Armagh,BT60 2NS,"Armagh City, Banbridge, Craigavon",19/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,54.249048,-6.627787,BT60 2NS,ok
2967,Barden Leyburn,DL8 5JS,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.338307,-1.775022,DL8 5JS,ok
2968,Harmby Leyburn,DL8 5PD,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.302898,-1.806133,DL8 5PD,ok
2969,Outside Old Post Office Market Place Leyburn,DL8 5AS,Richmondshire District,22/05/2025,Yes,Remove,02/09/2025,Yes,,,54.310059,-1.828954,DL8 5AS,ok
2970,Market Place Middleham Leyburn,DL8 4NP,Richmondshire District,22/05/2025,Yes,Remove,02/09/2025,Yes,Remove,02/09/2025,54.284913,-1.805633,DL8 4NP,ok
2971,Outside Village Hall Kirby Wiske Thirsk,YO7 4ER,Hambleton District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.258561,-1.424237,YO7 4ER,ok
2972,Preston Under Scar Leyburn,DL8 4AJ,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.315696,-1.893599,DL8 4AJ,ok
2973,West Witton Leyburn,DL8 4NA,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.288178,-1.917311,DL8 4NA,ok
2974,Wayleave Pp1034 Hardraw Hawes,DL8 3LZ,Richmondshire District,22/05/2025,Yes,Remove,02/09/2025,Yes,Remove,02/09/2025,54.316504,-2.204879,DL8 3LZ,ok
2975,Worton Leyburn,DL8 3ET,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.306296,-2.069512,DL8 3ET,ok
2976,By War Memorial Aysgarth Leyburn,DL8 3AE,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.291514,-1.995101,DL8 3AE,ok
2977,Wayleave Pp1217 Gayle Hawes,DL8 3RZ,Richmondshire District,22/05/2025,Yes,Remove,02/09/2025,Yes,Remove,02/09/2025,54.299178,-2.198493,DL8 3RZ,ok
2978,Market Place Hawes,DL8 3QX,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.303918,-2.196226,DL8 3QX,ok
2979,Thornton Rust Leyburn,DL8 3AN,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.295829,-2.042883,DL8 3AN,ok
2980,Nr Methodist Church Greenview West Burton Leyburn,DL8 4JL,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.275856,-1.975491,DL8 4JL,ok
2981,Downholme Richmond,DL11 6AE,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.376579,-1.826862,DL11 6AE,ok
2982,Castle Bolton Leyburn,DL8 4ET,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.322634,-1.947653,DL8 4ET,ok
2983,Junction Whitcliffe Road Reeth Road Richmond,DL10 4EH,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.405134,-1.747251,DL10 4EH,ok
2984,East Hauxwell Leyburn,DL8 5LS,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.338639,-1.742922,DL8 5LS,ok
2985,Gilling West Richmond,DL10 5LL,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.452396,-1.706832,DL10 5LL,ok
2986,Kirkby Lane Kirkby-In-Cleveland Middlesbrough,TS9 7AQ,Hambleton District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.447391,-1.171831,TS9 7AQ,ok
2987,Skeeby Richmond,DL10 5EB,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.421337,-1.685477,DL10 5EB,ok
2988,Clack Lane Ends Osmotherley Northallerton,DL6 3PN,Hambleton District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.368063,-1.320648,DL6 3PN,ok
2989,Outside 6 West End Osmotherley Northallerton,DL6 3AA,Hambleton District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.368834,-1.30138,DL6 3AA,ok
2990,Brandsby York,YO61 4RQ,Hambleton District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.143226,-1.099882,YO61 4RQ,ok
2991,Skewsby York,YO61 4SG,Hambleton District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.131345,-1.043898,YO61 4SG,ok
2992,Jctn Stella Road Stella Hall Drive Blaydon-On-Tyne,NE21 4LB,Gateshead District (B),22/05/2025,No,Remove,01/09/2025,No,Remove,01/09/2025,54.969048,-1.728582,NE21 4LB,ok
2993,High Street Wrekenton Gateshead,NE9 7JQ,Gateshead District (B),22/05/2025,No,Remove,01/09/2025,No,Remove,01/09/2025,54.927859,-1.575826,NE9 7JQ,ok
2994,Uppleby Easingwold York,YO61 3BB,Hambleton District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.124522,-1.188316,YO61 3BB,ok
2995,Outside 103 Meresyde Gateshead,NE10 8UN,Gateshead District (B),22/05/2025,No,Remove,01/09/2025,No,Remove,01/09/2025,54.94456,-1.542478,NE10 8UN,ok
2996,1 Town Green Manfield Darlington,DL2 2RQ,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.516572,-1.662118,DL2 2RQ,ok
2997,Constable Burton Leyburn,DL8 5RG,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.3136,-1.746905,DL8 5RG,ok
2998,Finghall Leyburn,DL8 5ND,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.302593,-1.723461,DL8 5ND,ok
2999,On The Green High Green Catterick Richmond,DL10 7LN,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.376736,-1.634938,DL10 7LN,ok
3000,Tunstall Richmond,DL10 7QL,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.358384,-1.666122,DL10 7QL,ok
3001,Scorton Richmond,DL10 6DB,Richmondshire District,22/05/2025,Yes,Retain,02/09/2025,No,Retain,02/09/2025,54.404223,-1.636374,DL10 6DB,ok
3002,Market Lane Whickham Newcastle Upon Tyne,NE16 4TJ,Gateshead District (B),22/05/2025,No,Remove,01/09/2025,No,Remove,01/09/2025,54.951307,-1.669587,NE16 4TJ,ok
3003,Outside Post Office St. Fagans Cardiff,CF5 6DU,Caerdydd - Cardiff,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.487859,-3.267966,CF5 6DU,ok
3004,Main Road Gwaelod-Y-Garth Cardiff,CF15 9HJ,Caerdydd - Cardiff,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.546856,-3.27621,CF15 9HJ,ok
3005,Cae Glas Road Rumney Cardiff,CF3 3JU,Caerdydd - Cardiff,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.505435,-3.125504,CF3 3JU,ok
3006,Danescourt Way Llandaff Cardiff,CF5 2SN,Caerdydd - Cardiff,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.503214,-3.238841,CF5 2SN,ok
3007,Jnt Plymouth Wood Road Mill Road Ely Cardiff,CF5 4AF,Caerdydd - Cardiff,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.484208,-3.23857,CF5 4AF,ok
3008,Outside 106 Wentloog Road Rumney Cardiff,CF3 3HD,Caerdydd - Cardiff,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.505094,-3.12832,CF3 3HD,ok
3009,Off Sloper St Newton Road Grangetown Cardiff,CF11 8AJ,Caerdydd - Cardiff,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.473422,-3.198321,CF11 8AJ,ok
3010,Adjacent No 15 Barking Road London,E6 1PW,Newham London Borough,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.530667,0.039248,E6 1PW,ok
3011,Queens Rd / Humber Rd Queens Road Beeston Nottingham,NG9 2FF,Broxtowe District (B),23/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,52.92633,-1.205232,NG9 2FF,ok
3012,Valley Drive Brook Close Newthorpe Nottingham,NG16 2DU,Broxtowe District (B),23/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,53.011065,-1.28628,NG16 2DU,ok
3013,Outside 137 Derby Road Stapleford Nottingham,NG9 7AS,Broxtowe District (B),23/05/2025,No,Remove,27/08/2025,No,Remove,27/08/2025,52.925967,-1.279585,NG9 7AS,ok
3014,Near 244 Albany Road Albany Road Cardiff,CF24 3RZ,Caerdydd - Cardiff,23/05/2025,No,Remove,02/09/2025,No,Remove,02/09/2025,51.492479,-3.156832,CF24 3RZ,ok
3015,Opposite Post Office Main Street Kimberley Nottingham,NG16 2LL,Broxtowe District (B),23/05/2025,Yes,Retain,27/08/2025,No,Retain,27/08/2025,52.997767,-1.257951,NG16 2LL,ok
3016,Outside Shops Allandale Road Leicester,LE2 2DA,City of Leicester (B),02/06/2025,No,Remove,05/09/2025,No,Remove,05/09/2025,52.616878,-1.100064,LE2 2DA,ok
3017,"Outside 123, Burnt Ash Road, London",SE12 8RA,Lewisham London Borough,02/06/2025,No,Remove,05/09/2025,No,Remove,05/09/2025,51.451072,0.01267,SE12 8RA,ok
3018,"Whitehills Crescent, Northampton",NN2 8EP,Northampton District (B),02/06/2025,No,Remove,05/09/2025,No,Remove,05/09/2025,52.276675,-0.90443,NN2 8EP,ok
3019,"Lealholm Crescent, Middlesbrough",TS3 0NA,Middlesbrough (B),02/06/2025,No,Remove,05/09/2025,No,Remove,05/09/2025,54.549322,-1.190007,TS3 0NA,ok
3020,Outside 149 Chaucer Rd Sheffield,S5 9QN,Sheffield District (B),06/06/2025,No,Remove,06/06/2025,No,Remove,06/06/2025,53.432102,-1.48592,S5 9QN,ok
3021,Outside 2 Station Parade Noel Road London,W3 0DS,Ealing London Borough,09/06/2025,No,Remove,08/09/2025,No,Remove,08/09/2025,51.517762,-0.280649,W3 0DS,ok
3022,Poutside 18-22 Poulton Rd Kirkham Preston,PR4 2AB,Fylde District (B),11/06/2025,No,Remove,11/06/2025,No,Remove,11/06/2025,53.782622,-2.872102,PR4 2AB,ok
3023,"Symbister Harbour, Symbister, Shetland",ZE2 9AA,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.340022,-1.022469,ZE2 9AA,ok
3024,"Bigton Post Office, Bigton, Shetland",ZE2 9JA,Shetland Islands,12/06/2025,No,Remove,12/09/2025,Yes,Remove,12/09/2025,59.976166,-1.320991,ZE2 9JA,ok
3025,"Sullom, Shetland",ZE2 9RD,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.436551,-1.358387,ZE2 9RD,ok
3026,"Vidlin, Shetland",ZE2 9QB,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.372531,-1.130314,ZE2 9QB,ok
3027,Outside Hall Voe Shetland,ZE2 9PT,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.36632,-1.261703,ZE2 9PT,ok
3028,"Sandwick, Shetland",ZE2 9HW,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,59.997766,-1.229979,ZE2 9HW,ok
3029,"Cullivoe, Shetland",ZE2 9DD,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.713451,-1.023234,ZE2 9DD,ok
3030,"Car Park, Cunningsburgh, Shetland",ZE2 9HB,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.047995,-1.228201,ZE2 9HB,ok
3031,"Post Office, Quarff, Shetland",ZE2 9EY,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.098501,-1.227488,ZE2 9EY,ok
3032,"Camb, Shetland",ZE2 9DA,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.610334,-1.060309,ZE2 9DA,ok
3033,"Post Office, Burravoe, Shetland",ZE2 9AY,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.498854,-1.054523,ZE2 9AY,ok
3034,"Uyeasound, Shetland",ZE2 9DL,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.687283,-0.896585,ZE2 9DL,ok
3035,"Heylor, Shetland",ZE2 9RH,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.490167,-1.452271,ZE2 9RH,ok
3036,"Sumburgh, Virkie, Shetland",ZE3 9JN,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,59.867549,-1.281846,ZE3 9JN,ok
3037,"Mossbank, Shetland",ZE2 9RB,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.458393,-1.183493,ZE2 9RB,ok
3038,"Fetlar, Shetland",ZE2 9DJ,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.593566,-0.856783,ZE2 9DJ,ok
3039,"Meadowfield Road, Scalloway, Shetland",ZE1 0UY,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.139189,-1.279018,ZE1 0UY,ok
3040,"Port Administration Building, Graven, Mossbank, Shetland",ZE2 9QR,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.442838,-1.258244,ZE2 9QR,ok
3041,"Gulberwick, Shetland",ZE2 9JX,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.127129,-1.211196,ZE2 9JX,ok
3042,"Holmsgarth Road, Lerwick, Shetland",ZE1 0PW,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.164625,-1.162441,ZE1 0PW,ok
3043,"Bridge Of Walls, Shetland",ZE2 9NT,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.297151,-1.522398,ZE2 9NT,ok
3044,"Walls, Shetland",ZE2 9PF,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.224582,-1.558381,ZE2 9PF,ok
3045,"Bridge Of Walls, Shetland",ZE2 9NP,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.244465,-1.520274,ZE2 9NP,ok
3046,"Hockland, Bridge Of Walls, Shetland",ZE2 9NS,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.236409,-1.456992,ZE2 9NS,ok
3047,"Cairnfield Road, Lerwick, Shetland",ZE1 0QR,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.151406,-1.157968,ZE1 0QR,ok
3048,"Bixter, Shetland",ZE2 9NA,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.253549,-1.404224,ZE2 9NA,ok
3049,"Tresta, Shetland",ZE2 9LT,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.242934,-1.352129,ZE2 9LT,ok
3050,Outside Po Uphouse Road Junction Of Bressay Shetland,ZE2 9EL,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Retain,12/09/2025,60.155794,-1.116118,ZE2 9EL,ok
3051,"Shop, Whiteness, Shetland",ZE2 9LJ,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.19819,-1.280377,ZE2 9LJ,ok
3052,"Westerskeld, Shetland",ZE2 9NL,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.17951,-1.466115,ZE2 9NL,ok
3053,"Post Office, Reawick, Shetland",ZE2 9NJ,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.184078,-1.416425,ZE2 9NJ,ok
3054,"Aith, Shetland",ZE2 9NB,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.283911,-1.379675,ZE2 9NB,ok
3055,"Car Park, Main Street, Scalloway, Shetland",ZE1 0TR,Shetland Islands,12/06/2025,No,Remove,12/09/2025,No,Remove,12/09/2025,60.137622,-1.276514,ZE1 0TR,ok
3056,Tankerness Orkney,KW17 2QT,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.946752,-2.854302,KW17 2QT,ok
3057,Junction Of Wasdale Crescent Islands View Road Kirkwall,KW15 1YP,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.988627,-2.948764,KW15 1YP,ok
3058,Junction Pickaquoy Loan Queen Sonja Kloss Kirkwall,KW15 1FJ,Orkney Islands,16/06/2025,Yes,Retain,16/09/2025,No,Retain,16/09/2025,58.980117,-2.971336,KW15 1FJ,ok
3059,Outside Harbour Office Stronsay Orkney,KW17 2AR,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.140763,-2.601673,KW17 2AR,ok
3060,Backaland Pier Eday Orkney,KW17 2AA,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.161963,-2.767379,KW17 2AA,ok
3061,Outside Toab Post Office Toab Orkney,KW17 2QG,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.918795,-2.819436,KW17 2QG,ok
3062,North Ronaldsay Orkney,KW17 2BG,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.38076,-2.41012,KW17 2BG,ok
3063,Westray Orkney,KW17 2DL,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.324746,-2.976325,KW17 2DL,ok
3064,Swartmill & Near Mosside On B9066 Past Pillar Box Westray Orkney,KW17 2DD,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.289731,-2.906684,KW17 2DD,ok
3065,Eday Orkney,KW17 2AA,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.161963,-2.767379,KW17 2AA,ok
3066,Stenness Stromness,KW16 3LB,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.983269,-3.214762,KW16 3LB,ok
3067,Outside Isbisters Stores Quoyloo Stromness,KW16 3LT,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.069214,-3.309558,KW16 3LT,ok
3068,Guardhouse Park Stromness,KW16 3DP,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.954862,-3.301449,KW16 3DP,ok
3069,Grieveship Terrace Stromness,KW16 3AY,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.962562,-3.302922,KW16 3AY,ok
3070,Pier Waiting Room Egilsay Orkney,KW17 2QD,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.149401,-2.931814,KW17 2QD,ok
3071,At Road Leading To Hullion Rousay Orkney,KW17 2PT,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.131178,-3.047462,KW17 2PT,ok
3072,Opposite Kirk Park Adjacent Blackburn Cottage Orphir Orkney,KW17 2RB,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.938098,-3.127891,KW17 2RB,ok
3073,A967 Junction A986 Opposite Hall Cottage Twatt Orkney,KW17 2JH,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.082068,-3.2852,KW17 2JH,ok
3074,Adjacent Rendall Community Centre Rendall Orkney,KW17 2NZ,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.06044,-3.074184,KW17 2NZ,ok
3075,At Gorseness Rendall Orkney,KW17 2PB,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,59.054249,-3.01895,KW17 2PB,ok
3076,Outside Telephone Exchange Deerness Orkney,KW17 2QQ,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.926079,-2.766755,KW17 2QQ,ok
3077,Outside Groats Store Longhope Stromness,KW16 3PG,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.799049,-3.200264,KW16 3PG,ok
3078,Stenness Stromness,KW16 3HA,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.958304,-3.224853,KW16 3HA,ok
3079,B9048 Junction B9047 Near Hoy Hotel Lyness Stromness,KW16 3NT,Orkney Islands,16/06/2025,No,Remove,16/09/2025,No,Remove,16/09/2025,58.832274,-3.2059,KW16 3NT,ok
3080,Burley Wood Lane Kirkstall Hill Leeds,LS11 2SX,Leeds District (B),27/06/2025,No,Remove,27/06/2025,No,Remove,27/06/2025,,,,not_found
3081,Chapel Hill / Chapel Hill Chapel Road Glenavy Crumlin,BT29 4LY,Lisburn and Castlereagh,02/07/2025,No,Remove,07/06/2024,No,Remove,07/06/2024,54.578935,-6.233961,BT29 4LY,ok
3082,Ensuite Outside Sub Post Office Witts Hill Southampton,SO18 4QE,City of Southampton (B),05/09/2025,No,Remove,05/12/2025,No,Remove,05/12/2025,50.925682,-1.363487,SO18 4QE,ok
3083,Nr Number 109 Priory Road Southampton,SO17 2JS,City of Southampton (B),05/09/2025,No,Remove,05/12/2025,No,Remove,05/12/2025,50.922343,-1.383124,SO17 2JS,ok
3084,14M From 32A Osborne Road So Osborne Road South Southampton,SO17 2EZ,City of Southampton (B),05/09/2025,No,Remove,05/12/2025,No,Remove,05/12/2025,50.92257,-1.388527,SO17 2EZ,ok
3085,E/S Outside Shops Regents Park Road Southampton,SO15 8NT,City of Southampton (B),05/09/2025,No,Remove,05/12/2025,No,Remove,05/12/2025,50.921303,-1.437044,SO15 8NT,ok
3086,Outside Post Office Wimpson Lane Southampton,SO16 4PY,City of Southampton (B),05/09/2025,No,Remove,05/12/2025,No,Remove,05/12/2025,50.927818,-1.451166,SO16 4PY,ok
3087,E/S Opposite Cuckmere Lane Kendal Avenue Southampton,SO16 9NB,City of Southampton (B),05/09/2025,No,Remove,05/12/2025,No,Remove,05/12/2025,50.922126,-1.460865,SO16 9NB,ok
3088,Junction Of Victoria Rd Obelisk Road Southampton,SO19 9BL,City of Southampton (B),05/09/2025,No,Remove,05/12/2025,No,Remove,05/12/2025,50.895898,-1.378468,SO19 9BL,ok
3089,Corner Veracity Rec Ground Merryoak Road Southampton,SO19 7QN,City of Southampton (B),05/09/2025,No,Remove,05/12/2025,No,Remove,05/12/2025,50.908171,-1.36155,SO19 7QN,ok
3090,Mauldeth Rd Off Kingsway Manchester,M19 1BA,Manchester District (B),22/10/2025,No,Remove,22/10/2025,No,Remove,22/10/2025,53.432843,-2.208827,M19 1BA,ok
3091,Brundell Rd Near Welton Rd,LS6 1EG,Leeds District (B),11/11/2025,No,Remove,11/11/2025,No,Remove,11/11/2025,53.812294,-1.56969,LS6 1EG,ok
3092,"Broad Street, Hay On Wye, Hereford",HR3 5DB,Powys - Powys,21/11/2025,No,Remove,23/03/2026,No,Remove,23/03/2026,52.075654,-3.126016,HR3 5DB,ok
3093,Longley Lane Near Sharston Rd Manchester,M22 4RA,Manchester District (B),24/11/2025,No,Remove,24/11/2025,No,Remove,24/11/2025,,,,not_found
3094,Outside City University Wynyatt Street London,EC1V 7JA,Islington London Borough,29/12/2025,No,Remove,13/04/2026,No,Remove,13/04/2026,51.528632,-0.102578,EC1V 7JA,ok
